state_fips,year_month_est,num_calls,num_calls_abandon,pct_calls_abandon,num_calls_fast_abandon,pct_calls_fast_abandon,num_calls_answered,pct_calls_answered,num_calls_connected,pct_calls_connected,num_calls_complete,pct_calls_complete,num_calls_routed,pct_calls_routed,num_calls_cell,pct_calls_cell,num_calls_frequent,pct_calls_frequent,num_calls_repeat,pct_calls_repeat,call_duration_avg,call_duration_50p,call_talk_time_avg,call_talk_time_50p,time_to_abandon_greeting_avg,time_to_abandon_greeting_50p,time_to_abandon_center_avg,time_to_abandon_center_50p,time_to_abandon_network_avg,time_to_abandon_network_50p,time_to_connect_avg,time_to_connect_50p,time_to_route_avg,time_to_route_50p,est_wait_duration_avg,est_wait_duration_50p,est_talk_duration_avg,est_talk_duration_50p,caller_time_zone
10,2016-05,142,1,0.00704225352112676,0,0,0,0,83,0.584507042253521,142,1,84,0.591549295774648,0,0,0,0,49,0.345070422535211,469.915492957747,82,,,,,,,,,,,,,29,29,761.433734939759,259,America/New_York
10,2017-05,283,4,0.0141342756183746,0,0,0,0,106,0.374558303886926,283,1,110,0.3886925795053,0,0,0,0,95,0.335689045936396,193.464539007092,21.5,,,,,,,,,,,,,29,29,460.801886792453,169.5,America/New_York
10,2018-05,267,11,0.0411985018726592,0,0,0,0,158,0.591760299625468,267,1,169,0.632958801498127,0,0,0,0,127,0.47565543071161,411.802281368821,67,,,,,,,,,,,,,29,29,644.018987341772,332,America/New_York
10,2019-05,239,16,0.0669456066945607,0,0,0,0,119,0.497907949790795,239,1,135,0.564853556485356,0,0,0,0,95,0.397489539748954,348.859649122807,61,,,,,,,,,,,,,29,29,661.351351351351,224,America/New_York
10,2020-05,226,124,0.548672566371681,104,0.460176991150443,102,0.451327433628319,119,0.526548672566372,226,1,122,0.539823008849558,0,0,0,0,92,0.407079646017699,373.053097345133,63.5,582.139344262295,130,20.1538461538462,16.5,83,23,104.45,34.5,12.8823529411765,7,46.172131147541,47,46.172131147541,47,627.713114754098,214.5,America/New_York
10,2021-05,286,187,0.653846153846154,158,0.552447552447552,99,0.346153846153846,124,0.433566433566434,286,1,128,0.447552447552448,0,0,0,0,143,0.5,324.520979020979,43,612.9609375,285.5,18.7658227848101,15,56.6206896551724,33,76.3103448275862,43,13.4354838709677,7,46.8515625,47,46.8515625,47,655.0859375,322.5,America/New_York
10,2022-05,319,188,0.589341692789969,163,0.510971786833856,131,0.410658307210031,154,0.482758620689655,319,1,156,0.489028213166144,0,0,0,0,162,0.507836990595611,254.752351097179,41,432.384615384616,95,16.9447852760736,14,26.52,12,36.32,25,6.75974025974026,6.5,44.8076923076923,47,44.8076923076923,47,458.423076923077,123,America/New_York
10,2007-06,94,0,0,0,0,0,0,65,0.691489361702128,94,1,74,0.787234042553192,0,0,0,0,56,0.595744680851064,270.695652173913,28.5,,,,,,,,,,,,,20.3243243243243,29,311.222222222222,87.5,America/New_York
10,2008-06,149,0,0,0,0,0,0,74,0.496644295302014,149,1,87,0.583892617449665,0,0,47,0.315436241610738,99,0.664429530201342,213.127516778524,25,,,,,,,,,,,,,22.5402298850575,29,328.965517241379,105,America/New_York
10,2009-06,210,0,0,0,0,0,0,122,0.580952380952381,208,0.990476190476191,125,0.595238095238095,0,0,98,0.466666666666667,155,0.738095238095238,333.87922705314,91,,,,,,,,,,,,,28.304,29,506.598360655738,255,America/New_York
10,2010-06,176,0,0,0,0,0,0,92,0.522727272727273,176,1,92,0.522727272727273,0,0,76,0.431818181818182,128,0.727272727272727,231.655172413793,39.5,,,,,,,,,,,,,28.5869565217391,29,404.611111111111,155,America/New_York
10,2011-06,195,10,0.0512820512820513,0,0,0,0,103,0.528205128205128,195,1,105,0.538461538461538,0,0,54,0.276923076923077,145,0.743589743589744,224.670157068063,69,,,,,,,,,,,,,28.873786407767,29,377.474747474748,185,America/New_York
10,2012-06,125,1,0.008,0,0,0,0,78,0.624,125,1,79,0.632,0,0,0,0,62,0.496,354.864,73,,,,,,,,,,,,,29,29,521.911392405063,196,America/New_York
10,2013-06,116,38,0.327586206896552,0,0,0,0,78,0.672413793103448,116,1,83,0.71551724137931,0,0,0,0,58,0.5,379.51724137931,90.5,,,,,,,,,,,,,28.8717948717949,29,505.820512820513,163,America/New_York
10,2014-06,127,47,0.37007874015748,0,0,0,0,80,0.62992125984252,127,1,82,0.645669291338583,0,0,0,0,60,0.47244094488189,423.291338582677,61,,,,,,,,,,,,,29,29,607.1375,275,America/New_York
10,2015-06,159,66,0.415094339622642,0,0,0,0,92,0.578616352201258,159,1,95,0.59748427672956,0,0,0,0,95,0.59748427672956,256.879746835443,61,,,,,,,,,,,,,29,29,365.989010989011,151,America/New_York
10,2016-06,161,6,0.0372670807453416,0,0,0,0,82,0.509316770186335,161,1,88,0.546583850931677,0,0,0,0,64,0.397515527950311,235.906832298137,61,,,,,,,,,,,,,28.9390243902439,29,411.670731707317,109.5,America/New_York
10,2017-06,219,5,0.0228310502283105,0,0,0,0,67,0.305936073059361,219,1,72,0.328767123287671,0,0,0,0,76,0.34703196347032,198.977064220184,22,,,,,,,,,,,,,29,29,577.776119402985,204,America/New_York
10,2018-06,330,7,0.0212121212121212,0,0,0,0,177,0.536363636363636,328,0.993939393939394,185,0.560606060606061,0,0,0,0,145,0.439393939393939,330.96214511041,63,,,,,,,,,,,,,29,29,564.411764705882,249.5,America/New_York
10,2019-06,200,6,0.03,0,0,1,0.005,96,0.48,200,1,102,0.51,0,0,0,0,62,0.31,328.886010362694,40,1076,1076,,,,,,,6,6,40,40,29,29,655.966666666667,386,America/New_York
10,2020-06,240,136,0.566666666666667,117,0.4875,104,0.433333333333333,119,0.495833333333333,240,1,123,0.5125,0,0,0,0,112,0.466666666666667,238.308333333333,49,363.934959349593,72,17.4188034188034,15,39.5789473684211,18,58.2631578947369,30,11.3865546218487,7,44.9186991869919,46,44.9186991869919,46,403.50406504065,151,America/New_York
10,2021-06,281,170,0.604982206405694,143,0.508896797153025,111,0.395017793594306,135,0.480427046263345,281,1,138,0.491103202846975,0,0,34,0.120996441281139,105,0.373665480427046,200.338078291815,47,309.804347826087,62,19.0769230769231,14,32.7037037037037,14,41.7777777777778,22,11.7555555555556,7,45.0072463768116,46,45.0072463768116,46,343.159420289855,109.5,America/New_York
